Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
26971,8,CASH_OUT,347256.86,C1967597634,139248,0,C1703397679,21377.35,0,0,0
17396,8,CASH_OUT,99138.39,C669219027,0,0,C1697593996,72223,177687.33,0,0
83897,10,CASH_OUT,165029.46,C692221213,21821,0,C1491679067,283377.14,448406.6,0,0
52981,9,PAYMENT,7970.93,C444833034,36917.48,97168.07,M678684323,0,0,1,0
239,1,PAYMENT,6099.96,C1700721442,42133,36033.04,M2116511124,0,0,1,0
4857,5,TRANSFER,120074.73,C1409933277,7013.29,0,C162114152,0,0,1,0
78535,10,PAYMENT,8421.12,C2127418838,0,0,M839269258,0,0,0,0
362,1,TRANSFER,1457213.54,C396918327,0,0,C1590550415,10937223.86,19169204.93,1,0
165,1,CASH_OUT,344464.4,C793293778,0,0,C766572210,1133312.56,0,1,0
6723,6,PAYMENT,10986.65,C424848797,0,0,M1908883473,0,0,0,0
52135,9,PAYMENT,8654.73,C1520981126,85880.28,445530.89,M391456902,0,0,0,0
33913,8,TRANSFER,29707.86,C1825456600,11120,0,C570409417,0,0,1,0
1546,1,PAYMENT,11917.23,C1316001196,34669.76,22752.54,M622772003,0,0,0,0
44290,9,PAYMENT,17763.18,C376430881,577497.33,0,M1673474220,0,0,0,0
69201,9,TRANSFER,1055,C666486325,11213,0,C279565067,0,0,1,0
6897,6,TRANSFER,10565,C777407608,34010.12,0,C1790657739,0,0,1,0
69392,9,CASH_OUT,109769.25,C2136714081,88301,0,C402160987,0,0,0,0
20101,8,PAYMENT,18046.33,C2041160949,87092.8,0,M833813559,0,0,0,0
204,1,CASH_OUT,101940.14,C1393828949,0,0,C357863579,105362,92307.65,1,0
33166,8,CASH_IN,160626.62,C1093402411,169787,1735210.79,C648604330,172264.3,11637.68,0,0
53099,9,PAYMENT,40900.16,C1311884918,49924,0,M1529834975,0,0,1,0
86362,10,CASH_OUT,199153.51,C1383969991,55251.04,0,C15597197,280918.37,604734.32,0,0
11964,7,CASH_IN,59196.16,C1511901233,31798.3,7903207.28,C804836251,108483.43,575496.99,0,0
266,1,PAYMENT,2946.38,C628064884,0,0,M109069556,0,0,1,0
28169,8,PAYMENT,2166.3,C364032381,21915,0,M493618516,0,0,0,0
82051,10,PAYMENT,7294.55,C941145899,10189,130060.45,M2125951835,0,0,0,0
86673,10,PAYMENT,255.5,C286303643,31327,61993.5,M1229114980,0,0,0,0
43558,9,PAYMENT,17272.9,C2058513106,286502.15,13043.1,M637867328,0,0,0,0
27229,8,CASH_OUT,181502.11,C1105385047,760893,0,C1150610696,1432052.12,2040211.46,0,0
5747,6,CASH_OUT,25975.86,C1004271827,3152579.73,0,C451934410,98152,28041.27,1,0
5558,6,TRANSFER,33332.86,C2025652936,33725,0,C1662235713,0,0,1,0
330,1,DEBIT,7344.92,C334593716,0,0,C485041780,185432,0,1,0
263,1,PAYMENT,6598.71,C727666004,16392,9793.29,M1601935322,0,0,1,0
93252,10,CASH_OUT,289385.97,C499876528,30348,0,C13998805,4489446.36,4375897.9,0,0
49826,9,CASH_OUT,2539898.07,C728718059,86582.98,0,C1013511446,968,1842864.22,1,0
203,1,CASH_OUT,89962.11,C2018260103,0,0,C240650537,157012.19,0,1,0
33913,8,TRANSFER,29707.86,C1825456600,11120,0,C570409417,0,0,1,0
308,1,CASH_OUT,410201.89,C1279740095,21448,0,C1750905143,61613,424250.45,1,0
53072,9,PAYMENT,18112.98,C1172907676,0,424857.13,M462506563,0,0,1,0
4554,4,CASH_IN,237485.8,C3804010,4467047.21,4704533.02,C97730845,11718222.77,12946583.44,0,0
342,1,PAYMENT,2610.01,C1528769018,58697.54,56087.54,M183155105,0,0,1,0
53096,9,TRANSFER,426242.62,C528991857,518605.46,0,C1298333001,0,1490624.7,1,0
35486,9,PAYMENT,8317.13,C726592504,104532,0,M1268916106,0,0,0,0
30269,8,CASH_OUT,80302.4,C877583343,0,0,C789195255,758864.51,839166.91,0,0
173,1,CASH_OUT,105979.34,C489411441,0,0,C736709391,435962.9,46820.71,1,0
20734,8,PAYMENT,2125.5,C1974785133,0,726288.85,M598166398,0,0,0,0
91457,10,CASH_IN,326989.44,C984250434,10430,440200.44,C2136468105,0,0,0,0
4443,4,CASH_OUT,2930418.44,C2044690596,2930418.44,0,C932583850,3616012.1,6963508.84,1,0
56477,9,TRANSFER,1154353.99,C670587931,5441,0,C150406565,0,10872.9,1,0
68046,9,CASH_OUT,322194.26,C2013506587,0,0,C1429707366,357925.37,0,0,0
85362,10,PAYMENT,5225.44,C1712352289,11040,204355.56,M1534046323,0,0,1,0
87192,10,PAYMENT,6064.27,C1837208559,0,0,M372984633,0,0,0,0
48420,9,CASH_OUT,481479.86,C481033150,99677,0,C326101537,517635.89,735482.03,0,0
302,1,DEBIT,3455.85,C192428201,3509,53.15,C401424608,1333014.31,1178808.14,1,0
10233,7,PAYMENT,14368.54,C1655563873,9972.93,0,M1602260456,0,0,0,0
11567,7,PAYMENT,4531.05,C797595586,793933,37718.87,M816147662,0,0,0,0
81874,10,PAYMENT,249.48,C1542929917,80305,0,M2033296712,0,0,0,0
37,1,PAYMENT,2791.42,C923341586,300481,297689.58,M107994825,0,0,1,0
4667,4,TRANSFER,169941.73,C540962910,169941.73,0,C2127862399,0,0,1,0
75898,10,CASH_OUT,131413.55,C217976311,0,0,C117403789,811042.57,942456.12,0,0
40363,9,CASH_OUT,182189.35,C178400603,11741.35,0,C1877976610,281039.64,659716.34,0,0
74774,10,CASH_OUT,4673.39,C535871945,0,0,C912535903,9918,390678.34,0,0
71072,9,CASH_OUT,208728.08,C1806732251,32685,0,C1764652311,279801.09,470329.91,0,0
258,1,PAYMENT,2618.76,C1068945248,21867.46,19248.7,M937277082,0,0,1,0
339,1,PAYMENT,2803.83,C1129433283,0,0,M864138492,0,0,1,0
51882,9,PAYMENT,13870.22,C1627027186,4909211.58,1364594.13,M1355880981,0,0,0,0
6583,6,TRANSFER,216422,C666642000,145506,0,C1315078366,0,0,1,0
67462,9,CASH_OUT,89770.43,C1123331193,5004,0,C1635057504,281232.89,371003.33,0,0
84437,10,PAYMENT,7843.03,C1380032189,1191094.05,0,M649550338,0,0,0,0
150,1,CASH_OUT,154139.72,C1642679791,79563.03,0,C564160838,410433.04,1254956.07,1,0
5784,6,CASH_IN,100859.29,C1545984685,79440,4567660.48,C932583850,7435597.94,6724357.4,0,0
205,1,CASH_OUT,163100.34,C1088417975,0,0,C401424608,1078534.03,1178808.14,1,0
66815,9,CASH_OUT,14998.99,C210468930,0,0,C1762403537,56684,0,0,0
95457,10,CASH_IN,347847.31,C1132730998,5445,648029.31,C1454226183,112003.16,0,0,0
29219,8,CASH_OUT,71069.18,C1275865096,159104.31,0,C2102549317,1440973.09,1512042.27,0,0
99325,10,TRANSFER,46568.2,C1380844637,12028.72,0,C1392410064,112689.99,159258.19,0,0
45,1,PAYMENT,5281.48,C1440738283,152019,146737.52,M1849015357,0,0,1,0
31879,8,CASH_OUT,70233.03,C1690503710,0,0,C388286025,570577.73,1154353.99,0,0
95875,10,CASH_OUT,34333.93,C461871699,0,6590301.07,C1860388112,0,521154.37,0,0
51339,9,PAYMENT,1350.25,C596321762,5293470.84,19091.75,M418689627,0,0,0,0
179,1,CASH_OUT,29784.06,C925150995,0,0,C920011586,63553,0,1,0
49394,9,CASH_IN,186206.42,C1047226879,0,5178693.15,C1891291970,2288783.86,2749199.92,0,0
48565,9,CASH_IN,335220.09,C1572264573,7986735.91,3444007.25,C250289324,385443.58,1999354.18,0,0
81899,10,CASH_OUT,216277.03,C1009253801,0,0,C123366619,112771.66,329048.68,0,0
173,1,CASH_OUT,105979.34,C489411441,0,0,C736709391,435962.9,46820.71,1,0
4260,3,TRANSFER,22877,C1247938090,22877,0,C1002031672,0,0,1,0
235,1,PAYMENT,893.57,C294658299,10676,9782.43,M1033856359,0,0,1,0
19156,8,CASH_OUT,207067.36,C1082818392,0,0,C74288440,343037.08,0,0,0
56655,9,CASH_IN,109715.24,C1792533047,3779,125191.24,C367464003,425,213293.62,0,0
44567,9,CASH_IN,331743.34,C1274472422,383752,404621.34,C91152114,134487.76,0,0,0
6890,6,PAYMENT,14164.55,C1755226641,52030,135533.45,M1058937009,0,0,0,0
48104,9,CASH_OUT,56257.43,C170339525,0,0,C1424082571,1374432.55,2659164,0,0
237,1,PAYMENT,3608.41,C635611994,11150,7541.59,M904253669,0,0,1,0
154,1,CASH_OUT,187726.67,C1527152775,0,0,C747464370,190573,1567434.81,1,0
5124,5,CASH_OUT,60726.57,C840095827,0,0,C803116137,13010502.78,13071229.35,1,0
19933,8,CASH_OUT,102904.14,C851241214,11569,36799.34,C798678484,2384768.06,3249604.9,0,0
92636,10,PAYMENT,25735.47,C1973566376,12770,24543.53,M756105797,0,0,0,0
69535,9,CASH_IN,150109.3,C883885314,0,153616.3,C1270506705,19372,0,0,0
39,1,PAYMENT,3295.19,C711197015,233633,230337.81,M1384454980,0,0,1,0
34667,8,TRANSFER,1301384.41,C1367568346,,0,C1918034924,2215027.51,3351554.23,0,0
95212,10,TRANSFER,113627.56,C1800148313,59563,0,C418719967,77064.83,0,0,0
52983,9,PAYMENT,5921.33,C625604559,647794.3,92251.67,M597972385,0,0,1,0
33914,8,CASH_OUT,29707.86,C515973302,46476,0,C170071280,10935,0,1,0
10219,7,CASH_OUT,21729,C693427358,10251,0,C1101441872,27335,0,1,0
3271,2,TRANSFER,14949.84,C140702728,14949.84,0,C634210724,0,0,1,0
290,1,CASH_OUT,58820.08,C594858858,0,0,C1360767589,1107573.06,2107965.39,1,0
295,1,PAYMENT,993.46,C1548946718,19448,18454.54,M1814423236,0,0,1,0
209,1,CASH_OUT,106117.28,C758572926,0,0,C476402209,234216.94,51513.44,1,0
4694,4,CASH_OUT,13707.11,C556223230,13707.11,0,C2094777811,0,13707.11,1,0
47,1,CASH_OUT,56953.9,C1570470538,1942.02,0,C824009085,70253,64106.18,1,0
46143,,CASH_OUT,129566.67,C137444761,1023588.73,0,C1844620248,90695.57,220262.23,0,0
251,1,TRANSFER,2806,C1420196421,2806,0,C972765878,0,0,1,0
82611,10,PAYMENT,28645.04,C361900880,0,177657.29,M862130308,0,0,0,0
161,1,CASH_OUT,289645.52,C1446001495,0,0,C1023714065,871442.79,1412484.09,1,0
1116,1,CASH_OUT,35063.63,C1635772897,35063.63,0,C1983025922,31140,7550.03,1,0
318,1,PAYMENT,9006.78,C1016633682,0,0,M2018220300,0,0,1,0
4857,5,TRANSFER,120074.73,C1409933277,7013.29,0,C162114152,0,0,1,0
373,1,TRANSFER,928722.69,C1563053805,0,0,C985934102,1259119.8,971418.91,1,0
4776,4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1,0
63009,9,DEBIT,1839.25,C1258745225,1233,258058.75,C1072897592,113888.81,68434.51,0,0
77833,10,CASH_IN,74313.4,C1963175699,206327,173666.4,C716972827,343848.03,263608.16,0,0
259,1,PAYMENT,339.82,C882646447,12076,11736.18,M234740890,0,0,1,0
36238,9,CASH_IN,89019.66,C281188787,10079641.99,6062991.4,C593596322,1717119.9,1513684.58,0,0
42022,9,PAYMENT,5592.74,C514896560,0,67600.59,M257683567,0,0,0,0
7323,7,DEBIT,1167.94,C1467394552,0,0,C1271835801,3042,7207.24,0,0
205,1,CASH_OUT,163100.34,C1088417975,0,0,C401424608,1078534.03,1178808.14,1,0
68782,9,CASH_OUT,95813.77,C1291778836,0,0,C2020576466,362457.28,521913.04,0,0
12180,7,CASH_OUT,164,C1173659886,641202.59,0,C1769947269,4068,0,1,0
67859,9,CASH_IN,26221.13,C2037386266,17939562.51,13928201.03,C256443308,341918.08,483999.56,0,0
61407,9,CASH_OUT,3826.38,C2024955275,202752,34188.92,C1748529283,476987.99,799577.68,0,0
95972,10,PAYMENT,17345.27,C233339580,42484,1555830.02,M741339261,0,0,0,0
347,1,PAYMENT,3704.97,C1167088639,24553,20848.03,M707531688,0,0,1,0
90071,10,CASH_OUT,93810.76,C1190429229,4142,0,C2104652067,4096048.05,4189858.81,1,0
78875,10,CASH_OUT,219567.71,C1246798066,0,0,C1015129370,73565.13,409796.71,0,0
85373,10,PAYMENT,10573.06,C2024765363,0,17506.94,M868343537,0,0,1,0
34169,8,CASH_OUT,43092,C1395071924,20563,0,C79685693,660641.74,1158662.9,1,0
21796,8,CASH_OUT,29861.26,C1194063212,0,0,C616563206,77638.67,868375.21,0,0
4441,4,CASH_OUT,10000000,C351297720,10000000,0,C766681183,0,9941904.21,1,0
299,1,PAYMENT,3417.18,C191945292,126.75,0,M1242688388,0,0,1,0
28063,8,CASH_OUT,32827.18,C1757863897,0,0,C132379888,245586.79,629147.18,0,0
36692,9,CASH_OUT,11308,C921533797,80,0,C424669538,0,302550.56,1,0
331,1,CASH_OUT,106267.21,C487416600,0,0,C476800120,241106.05,49864.36,1,0
247,1,PAYMENT,9029.12,C1003755748,25480,16450.88,M1414013111,0,0,1,0
38947,9,CASH_IN,261847.15,C1826154546,0,4141096.34,C1655039175,770625.63,358102.18,0,0
13235,7,TRANSFER,140028.64,C988344688,3182,0,C1247037042,30378,5136.56,0,0
204,1,CASH_OUT,101940.14,C1393828949,0,0,C357863579,105362,92307.65,1,0
29,1,PAYMENT,9920.52,C764826684,0,0,M1940055334,0,0,1,0
23983,8,CASH_OUT,190685.75,C931402548,0,0,C1875310223,209087.13,589589.05,0,0
10395,7,TRANSFER,5460002.91,C666654362,0,0,C1726301214,0,0,1,0
76999,10,CASH_OUT,379957.97,C1748519257,,0,C2056524531,901561.19,1281519.15,1,0
89605,10,PAYMENT,17359.83,C946365046,33407,0,M140799999,0,0,0,0
84959,10,PAYMENT,32319.5,C1042470241,0,41850.72,M1521099299,0,0,0,0
16207,8,TRANSFER,1407645.15,C728330519,3969291.11,0,C1220897602,3526441.01,10388904.22,0,0
89270,10,PAYMENT,38320.89,C2002045584,452,0,M1829112838,0,0,0,0
5746,6,TRANSFER,25975.86,C864622150,2637274.31,0,C41792607,0,0,1,0
49825,9,TRANSFER,2539898.07,C394488466,107653.98,0,C575638324,0,261290.69,1,0
212,1,CASH_OUT,91379.93,C913065088,0,0,C401424608,1241634.38,1178808.14,1,0
319,1,PAYMENT,9014.95,C1027319653,0,0,M633079302,0,0,1,0
91873,10,TRANSFER,461772.89,C1539759799,0,0,C1252386680,515746.32,977519.22,0,0
56963,9,PAYMENT,21568.77,C565269748,0,1943350.58,M302491735,0,0,0,0
263,1,PAYMENT,6598.71,C727666004,16392,9793.29,M1601935322,0,0,1,0
80880,10,CASH_OUT,230601.94,C1031455298,0,0,C911380925,658041.3,621243.26,0,0
55775,9,PAYMENT,25934.09,C903479817,4517550.96,0,M632755254,0,0,0,0
85367,10,CASH_OUT,172502.92,C1911495228,0,0,C325981439,176901.09,349404.01,1,0
308,1,CASH_OUT,410201.89,C1279740095,21448,0,C1750905143,61613,424250.45,1,0
53055,9,CASH_OUT,397202.89,C1050084481,127514.92,0,C57497207,449028.36,1461338.1,1,0
149,1,PAYMENT,466.97,C426019904,80030,79563.03,M314411620,0,0,1,0
85384,10,CASH_IN,57244.55,C27378693,49936.63,118718.55,C2070626006,1258001.72,1200757.17,1,0
98799,10,PAYMENT,38028.37,C148888525,121540,2505830.57,M2068477878,0,0,0,0
18772,8,CASH_OUT,222,C1737727444,0,0,C588779235,24708,171647.35,1,0
30082,8,PAYMENT,461,C943925570,12821,165432.89,M841536159,0,0,0,0
344,1,PAYMENT,1460.63,C1429483328,1132,0,M172794870,0,0,1,0
45597,9,CASH_OUT,214936.18,C262654652,357371,0,C359380293,561,315278.61,0,0
280,1,CASH_OUT,215338.28,C594651850,0,0,C75457651,285755.61,31469.78,1,0
88289,10,TRANSFER,541298.73,C196006857,518575.4,0,C896393489,30895827.05,31683567.32,0,0
205,1,CASH_OUT,163100.34,C1088417975,0,0,C401424608,1078534.03,1178808.14,1,0
300,1,DEBIT,3428.95,C1317375498,147798,144369.05,C665576141,1534657.01,5515763.34,1,0
180,1,CASH_OUT,190445.51,C1760219993,0,0,C1360767589,203679,2107965.39,1,0
85367,10,CASH_OUT,172502.92,C1911495228,0,0,C325981439,176901.09,349404.01,1,0
347,1,PAYMENT,3704.97,C1167088639,24553,20848.03,M707531688,0,0,1,0
82957,10,CASH_OUT,34586.35,C1058824857,0,0,C1046164170,1154398.66,1542613.35,0,0
66514,9,CASH_OUT,268358.94,C1065495000,0,0,C2003775691,519349.37,546800.24,0,0
212,1,CASH_OUT,91379.93,C913065088,0,0,C401424608,1241634.38,1178808.14,1,0
84310,10,PAYMENT,8246.41,C306291189,0,86317.59,M1199101784,0,0,0,0
49825,9,TRANSFER,2539898.07,C394488466,107653.98,0,C575638324,0,261290.69,1,0
85366,10,CASH_OUT,383449.42,C1685051113,0,0,C449587089,385532.66,3672682.57,1,0
306,1,DEBIT,12872.92,C425015667,11197,0,C466505482,51885,0,1,0
4261,3,CASH_OUT,22877,C2126545173,22877,0,C573200870,0,22877,1,0
31330,8,CASH_OUT,109014.96,C1153365350,19016.67,0,C1325626015,115971.12,224986.09,0,0
77440,10,CASH_OUT,87137.03,C815545866,0,0,C545374823,258030.81,1265032.44,0,0
54805,9,PAYMENT,10679.78,C55371740,0,0,M761973536,0,0,0,0
219,1,PAYMENT,12121.5,C1544078442,97058,84936.5,M1291367132,0,0,1,0
63381,9,CASH_OUT,100941.08,C274401630,0,0,C1380747352,252707.69,554125.23,0,0
85383,10,CASH_IN,83716.09,C1280961742,10981,135920.09,C1584679094,728034.4,658182.71,1,0
175,1,CASH_OUT,15918.79,C1711185459,0,0,C1854778591,24553,0,1,0
4776,4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1,0
3,1,CASH_OUT,181,C840083671,181,0,C38997010,21182,0,1,0
96456,10,CASH_OUT,197006.28,C370536085,0,0,C6075117,236899.94,433906.22,0,0
49825,9,TRANSFER,2539898.07,C394488466,107653.98,0,C575638324,0,261290.69,1,0
170,1,CASH_OUT,1341.58,C1155769010,0,0,C557041912,80341,557537.26,1,0
31476,8,CASH_OUT,14349.36,C1924809207,0,0,C656977363,41073.26,55422.62,0,0
80100,10,CASH_IN,147911.3,C1520438999,307897.81,8492302.92,C753926456,5945986.27,6410178.1,0,0
53325,9,CASH_OUT,312534,C1277780208,0,0,C998875386,730824.18,865483.56,1,0
79558,10,CASH_IN,77984.24,C556757163,629230.49,6040888.28,C1881694426,206032.41,128048.17,0,0
55451,9,CASH_IN,144269.83,C1053104298,6265474.79,2668164.15,C1474120649,4331212.55,6060320.66,0,0
3262,2,PAYMENT,7853.17,C923032392,0,0,M1622362417,0,0,0,0
6898,6,CASH_OUT,10565,C1191732945,22099,0,C418964192,36275,24380.72,1,0
53315,9,PAYMENT,26753.68,C761061121,0,0,M466695827,0,0,1,0
156,1,CASH_OUT,186447.51,C976827477,0,0,C1590550415,5862200.03,19169204.93,1,0
54329,9,PAYMENT,10243.28,C2074999572,1393888.04,10214.72,M2128727910,0,0,0,0
30,1,PAYMENT,3448.92,C2103763750,0,0,M335107734,0,0,1,0
93138,10,PAYMENT,883.43,C296275970,24248,0,M1118850422,0,0,0,0
41837,9,PAYMENT,2224.35,C888950693,0,449239.33,M1610642852,0,0,0,0
31,1,PAYMENT,4206.84,C215078753,0,0,M1757317128,0,0,1,0
18772,8,CASH_OUT,222,C1737727444,0,0,C588779235,24708,171647.35,1,0
22616,8,PAYMENT,5223.64,C1939152696,26,7203.36,M1727197598,0,0,0,0
279,1,CASH_OUT,369989.2,C1936550492,9515.86,0,C1789550256,518243.06,4619798.56,1,0
76153,10,CASH_OUT,129546.16,C1061447934,875,0,C1382816537,846739.77,954011.32,0,0
46,1,PAYMENT,13875.98,C484199463,15818,1942.02,M2008106788,0,0,1,0
30935,8,PAYMENT,6937.53,C254081395,0,69605.47,M1697839087,0,0,0,0
299,1,PAYMENT,3417.18,C191945292,126.75,0,M1242688388,0,0,1,0
3163,2,CASH_OUT,963532.14,C430329518,963532.14,0,C991505714,132382.57,1095914.71,1,0
31478,8,CASH_OUT,130300.32,C2147120529,0,0,C2011869283,155777.95,286078.27,0,0
373,1,TRANSFER,928722.69,C1563053805,0,0,C985934102,1259119.8,971418.91,1,0
38150,9,PAYMENT,7641.01,C586398248,118831,0,M1582363281,0,0,0,0
5746,6,TRANSFER,25975.86,C864622150,2637274.31,0,C41792607,0,0,1,0
52972,9,CASH_OUT,233701.32,C1715973830,424104,0,C426416592,3845143.17,7544429.95,1,0
23650,8,PAYMENT,11106.23,C1549118870,122,0,M1289490255,0,0,0,0
341,1,PAYMENT,6297.71,C1547883191,762,0,M1650113431,0,0,1,0
348,1,PAYMENT,2773.61,C191568263,14332,11558.39,M1799635803,0,0,1,0
90973,10,PAYMENT,6482.58,C1137364686,50325.8,347594.9,M440293468,0,0,0,0
38315,9,CASH_OUT,113535.97,C171347589,0,0,C2058204648,0,39010.16,0,0
10350,7,PAYMENT,22741.97,C1207397086,0,1738.47,M605386042,0,0,0,0
12625,7,CASH_OUT,84602.17,C1710838739,69748,0,C2096900616,102762,0,0,0
77009,10,CASH_OUT,190675.05,C998858495,,0,C1844144580,5365515.42,5452073.39,1,0
36120,9,CASH_OUT,183311.15,C860970945,0,0,C2107935820,666293.45,981865.25,0,0
41270,9,PAYMENT,18509.06,C922443234,0,0,M284229741,0,0,0,0
83296,10,CASH_OUT,33685.7,C819565720,257699.83,29917.48,C1355326338,528272.27,801240.66,0,0
77568,10,CASH_OUT,589588.5,C1103427767,40187,86138.34,C25398786,3963520.68,4374369.57,0,0
83529,10,CASH_OUT,245412.34,C235360982,56471,0,C478942396,209075.81,454488.15,0,0
480,1,CASH_IN,273305.73,C192456457,5912480.6,6185786.33,C1023714065,1237985,1412484.09,0,0
37,1,PAYMENT,2791.42,C923341586,300481,297689.58,M107994825,0,0,1,0
68360,9,PAYMENT,14373.03,C214438855,0,20517.97,M1621613620,0,0,0,0
75152,10,PAYMENT,13763.11,C989008982,0,98096.42,M548695599,0,0,0,0
39,1,PAYMENT,3295.19,C711197015,233633,230337.81,M1384454980,0,0,1,0
22890,8,CASH_IN,238200.91,C1306705484,64949,340728.91,C1554282047,0,782516.7,0,0
227,1,DEBIT,4497.87,C1278002745,107388,102890.13,C510113906,19053,5417.23,1,0
162,1,CASH_OUT,267148.82,C1261044180,0,0,C401424608,641975.35,1178808.14,1,0
4441,4,CASH_OUT,10000000,C351297720,10000000,0,C766681183,0,9941904.21,1,0
6545,6,CASH_IN,72770.85,C2080635344,92756,277142.26,C466505482,82208.35,9437.5,0,0
336,1,PAYMENT,11348.71,C354605216,734899,723550.29,M824881806,0,0,1,0
254,1,PAYMENT,9161.98,C892931811,11128,1966.02,M1577167234,0,0,1,0
20875,8,CASH_IN,550202.47,C1513688851,16835,5735111.32,C1954751748,1014488.6,738409.98,0,0
77015,10,CASH_OUT,2953.99,C552285545,,0,C47249488,521358.2,833125.66,1,0
293,1,PAYMENT,3007.83,C440736059,49905,46897.17,M955324150,0,0,1,0
12384,7,PAYMENT,15019.19,C2035176523,2966995.12,0,M1460074072,0,0,0,0
363,1,TRANSFER,180368.84,C1055601039,0,0,C1359044626,1437353.34,16518.36,1,0
4442,4,TRANSFER,2930418.44,C2047521920,2930418.44,0,C449261773,0,0,1,0
12580,7,PAYMENT,5099.7,C151425301,0,6883.3,M308924095,0,0,0,0
66854,9,CASH_OUT,492607.41,C301039184,0,0,C2049891493,51778,630538.14,0,0
53320,9,PAYMENT,11341.91,C1759411207,0,1287.09,M25064932,0,0,1,0
37419,9,PAYMENT,14303.58,C1251350176,42287,0,M1001382917,0,0,0,0
12215,7,CASH_OUT,21571,C452475723,269104,0,C2089016471,30797.41,71140.3,1,0
52272,9,PAYMENT,7648.95,C513724959,122895.85,177986.69,M348671300,0,0,0,0
236,1,TRANSFER,480222.51,C201677908,11110,0,C451111351,1293740.67,3940085.21,1,0
45233,9,CASH_OUT,430419.19,C1219036081,0,0,C1957476230,653290.64,1083709.83,0,0
254,1,PAYMENT,9161.98,C892931811,11128,1966.02,M1577167234,0,0,1,0
23242,8,CASH_OUT,320732.37,C1231830601,0,0,C551495160,521971.12,3086545.36,0,0
50431,9,PAYMENT,22018.77,C1109203357,0,55224.54,M2109542358,0,0,0,0
34318,8,CASH_IN,742109.78,C1282157028,77202.51,3022921.65,C2103065350,1811628.59,2327534.97,0,0
80195,10,CASH_OUT,676827.7,C246962103,0,0,C1089021235,171826.81,848654.51,0,0
72510,9,TRANSFER,244068.01,C1087133093,207717,0,C1855553543,0,0,1,0
229,1,PAYMENT,3930.81,C15477956,6032,2101.19,M710623214,0,0,1,0
50291,9,CASH_OUT,105837.47,C273908731,31052,0,C1095666481,2898977.28,2942777.72,0,0
372,1,TRANSFER,438437.09,C977160959,0,0,C248609774,740675.45,6453430.91,1,0
64906,9,CASH_OUT,83783.91,C648137470,4163898.23,0,C890039247,111879,753363.04,0,0
53104,9,PAYMENT,20337.97,C367323284,144172,0,M1218027476,0,0,1,0
347,1,PAYMENT,3704.97,C1167088639,24553,20848.03,M707531688,0,0,1,0
75455,10,TRANSFER,1880304.16,C1323279351,24928.38,0,C85396628,0,1793495.13,0,0
56477,9,TRANSFER,1154353.99,C670587931,5441,0,C150406565,0,10872.9,1,0
91644,10,PAYMENT,28462.71,C2076020533,125914,481520.29,M52872972,0,0,0,0
99372,10,CASH_OUT,503405.88,C140359285,399670,0,C2020337583,29669,533074.88,1,0
2106,1,PAYMENT,2517.79,C1620112330,57533.18,55015.39,M933646237,0,0,0,0
354,1,TRANSFER,80333.28,C992743048,0,0,C1749186397,321592.98,277515.05,1,0
75516,10,CASH_IN,220351.48,C2069637072,73142,2949972.91,C1914772936,444298.22,108569.55,0,0
4104,3,CASH_OUT,10539.37,C1984954272,10539.37,0,C124540047,0,10539.37,1,0
5466,5,TRANSFER,10119.47,C1775746074,0,0,C746009679,0,0,1,0
5287,5,PAYMENT,3003.85,C1607566361,5894,20996.15,M982054651,0,0,0,0
24967,8,CASH_OUT,1996.17,C858959216,0,0,C864078397,2559.74,4555.92,1,0
15557,8,PAYMENT,13922.44,C128523506,17390.19,1497658.91,M42960844,0,0,0,0
336,1,PAYMENT,11348.71,C354605216,734899,723550.29,M824881806,0,0,1,0
76994,10,CASH_OUT,65232.9,C950841248,,0,C1196694338,5923839.02,5989071.91,1,0
352,1,TRANSFER,26923.42,C1108517064,11049.67,0,C1983747920,199404.91,95508.95,1,0
286,1,CASH_OUT,118235.16,C350069300,0,0,C1335050193,332829.93,353532.56,1,0
31848,8,PAYMENT,12918.85,C1963375529,0,18942.15,M315927727,0,0,0,0
52018,9,CASH_OUT,86787.65,C1369987136,3260109.27,132219.55,C595383525,919027.81,868205.88,0,0
30972,8,PAYMENT,4513.14,C1705404867,1260,4511.86,M835192134,0,0,0,0
310,1,PAYMENT,664.35,C1943855334,102983,102318.65,M94919826,0,0,1,0
87816,10,TRANSFER,1074685.37,C2021725190,0,0,C1144057811,2417509.26,3492194.62,0,0
25082,8,PAYMENT,1523.43,C634293021,3430491.29,148285.57,M1945180999,0,0,0,0
2604,1,PAYMENT,3065.84,C435626542,1812825.01,1809759.18,M1064456966,0,0,0,0
70347,9,CASH_OUT,261356.02,C1904115558,10755,0,C1928995349,6367.75,898692.48,0,0
75227,10,TRANSFER,59765.98,C971543891,21807,0,C1152378087,890796.12,950562.1,0,0
9669,7,TRANSFER,1379628.76,C1025979136,0,0,C1034584766,0,1379628.76,0,0
69472,9,CASH_OUT,166441.92,C130605863,1519166.67,923879.78,C1275435326,2296214.51,4748180.14,0,0
172,1,CASH_OUT,34729.64,C1280641161,0,0,C1435804085,44853,96.88,1,0
